Type,Invoice Date,Invoice No,Due Date,Customer,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Tax Exclusive Amount,Total Invoice Amount,Status
Invoice,2025-04-28T00:00:00,JTW101541,2025-05-05T00:00:00,Aquinas College,TaxInclusive,ONS1,1.0,110.0,GST,0,,,,110.0,110.0,677.6,Closed
Invoice,2025-04-28T00:00:00,JTW101541,2025-05-05T00:00:00,Aquinas College,TaxInclusive,DKMS2602SSS,2.0,118.8,GST,0,,,,237.6,237.6,677.6,Closed
Invoice,2025-04-28T00:00:00,JTW101541,2025-05-05T00:00:00,Aquinas College,TaxInclusive,LAB1,3.0,110.0,GST,0,,,,330.0,330.0,677.6,Closed
Invoice,2025-04-28T00:00:00,JTW101542,2025-05-05T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,110.0,GST,0,,,,110.0,110.0,613.8,Closed
Invoice,2025-04-28T00:00:00,JTW101542,2025-05-05T00:00:00,Minaret College,TaxInclusive,DKMS2602SSS,1.0,118.8,GST,0,,,,118.8,118.8,613.8,Closed
Invoice,2025-04-28T00:00:00,JTW101542,2025-05-05T00:00:00,Minaret College,TaxInclusive,LAB1,3.5,110.0,GST,0,,,,385.0,385.0,613.8,Closed
Invoice,2025-04-28T00:00:00,JTW101543,2025-05-05T00:00:00,Saints College,TaxInclusive,ONS1,1.0,110.0,GST,0,,,,110.0,110.0,166.0,Closed
Invoice,2025-04-28T00:00:00,JTW101543,2025-05-05T00:00:00,Saints College,TaxInclusive,SALTO-MAINT,2.0,28.0,GST,0,,,,56.0,56.0,166.0,Closed
Invoice,2025-04-28T00:00:00,JTW101544,2025-05-05T00:00:00,Saints College,TaxInclusive,ONS1,1.0,110.0,GST,0,,,,110.0,110.0,1339.51,Closed
Invoice,2025-04-28T00:00:00,JTW101544,2025-05-05T00:00:00,Saints College,TaxInclusive,EM750Z00IMBB65,1.0,1119.51,GST,0,,,,1119.51,1119.51,1339.51,Closed
Invoice,2025-04-28T00:00:00,JTW101544,2025-05-05T00:00:00,Saints College,TaxInclusive,LAB1,1.0,110.0,GST,0,,,,110.0,110.0,1339.51,Closed
Invoice,2025-04-29T00:00:00,JTW101545,2025-05-06T00:00:00,Eclat,TaxInclusive,VOUCHKSXXL,1.0,2132.09,GST,0,,,,2132.09,2132.09,2132.09,Closed
Invoice,2025-04-30T00:00:00,JTW101546,2025-05-07T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,2025-05-07T00:00:00,Cardinia Shire Council,TaxInclusive,AJAX#80002,1.0,955.71,GST,0,,,,955.71,955.71,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,2025-05-07T00:00:00,Cardinia Shire Council,TaxInclusive,AJAX#30655,4.0,125.0,GST,0,,,,500.0,500.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,2025-05-07T00:00:00,Cardinia Shire Council,TaxInclusive,AJAXTOUCH,1.0,598.0,GST,0,,,,598.0,598.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,2025-05-07T00:00:00,Cardinia Shire Council,TaxInclusive,AJAX#30673,2.0,230.0,GST,0,,,,460.0,460.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,2025-05-07T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,4.5,100.0,GST,0,,,,450.0,450.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101546,2025-05-07T00:00:00,Cardinia Shire Council,TaxInclusive,MISC,1.0,55.0,GST,0,,,,55.0,55.0,3430.58,Closed
Invoice,2025-04-30T00:00:00,JTW101547,2025-05-07T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBL83/45QAKSC,1.0,168.0,GST,0,,,,168.0,168.0,184.8,Closed
Invoice,2025-05-01T00:00:00,JTW101563,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101563,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101564,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-01T00:00:00,JTW101564,2025-05-08T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-05-05T00:00:00,JTW101565,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101565,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - PD CYLINDER,3.0,176.4,GST,0,,,,529.2,529.2,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101565,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBLSA5513QCP,2.0,270.0,GST,0,,,,540.0,540.0,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101565,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,4.0,29.5,GST,0,,,,118.0,118.0,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101565,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,RA3000SS,2.0,54.7,GST,0,,,,109.4,109.4,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101565,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,3.0,100.0,GST,0,,,,300.0,300.0,1866.26,Closed
Invoice,2025-05-05T00:00:00,JTW101566,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBLA5590QAKSC,6.0,165.0,GST,0,,,,990.0,990.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBLSA5212,1.0,224.0,GST,0,,,,224.0,224.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBL83/45QAKSC,6.0,168.0,GST,0,,,,1008.0,1008.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,CARD-SWBLA2501QAKSC,2.0,161.82,GST,0,,,,323.64,323.64,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,10.0,29.5,GST,0,,,,295.0,295.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101566,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,3.0,100.0,GST,0,,,,300.0,300.0,3564.7,Closed
Invoice,2025-05-05T00:00:00,JTW101567,2025-05-12T00:00:00,Cardinia Shire Council,TaxInclusive,ABUS003,2.0,65.04,GST,0,,,,130.08,130.08,143.09,Closed
Invoice,2025-05-06T00:00:00,JTW101568,2025-05-13T00:00:00,Minaret College,TaxInclusive,DH-SD3E405DB-GNY-A-PV1,3.0,558.0,GST,0,,,,1674.0,1674.0,4738.8,Closed
Invoice,2025-05-06T00:00:00,JTW101568,2025-05-13T00:00:00,Minaret College,TaxInclusive,INSTALL,1.0,2000.0,GST,0,,,,2000.0,2000.0,4738.8,Closed
Invoice,2025-05-06T00:00:00,JTW101568,2025-05-13T00:00:00,Minaret College,TaxInclusive,FITTINGS,1.0,350.0,GST,0,,,,350.0,350.0,4738.8,Closed
Invoice,2025-05-06T00:00:00,JTW101568,2025-05-13T00:00:00,Minaret College,TaxInclusive,4GROUT,1.0,189.0,GST,0,,,,189.0,189.0,4738.8,Closed
Invoice,2025-05-06T00:00:00,JTW101568,2025-05-13T00:00:00,Minaret College,TaxInclusive,MISC,1.0,95.0,GST,0,,,,95.0,95.0,4738.8,Closed
Invoice,2025-05-06T00:00:00,JTW101569,2025-05-13T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,566.5,Closed
Invoice,2025-05-06T00:00:00,JTW101569,2025-05-13T00:00:00,Minaret College,TaxInclusive,3572SC,1.0,115.0,GST,0,,,,115.0,115.0,566.5,Closed
Invoice,2025-05-06T00:00:00,JTW101569,2025-05-13T00:00:00,Minaret College,TaxInclusive,LAB1,3.0,100.0,GST,0,,,,300.0,300.0,566.5,Closed
Invoice,2025-05-06T00:00:00,JTW101570,2025-05-13T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,3097.32,Closed
Invoice,2025-05-06T00:00:00,JTW101570,2025-05-13T00:00:00,Minaret College,TaxInclusive,UM150ZRIMBB6,3.0,755.25,GST,0,,,,2265.75,2265.75,3097.32,Closed
Invoice,2025-05-06T00:00:00,JTW101570,2025-05-13T00:00:00,Minaret College,TaxInclusive,MINI60MM,3.0,40.0,GST,0,,,,120.0,120.0,3097.32,Closed
Invoice,2025-05-06T00:00:00,JTW101570,2025-05-13T00:00:00,Minaret College,TaxInclusive,ESCINSTALL ,3.0,110.0,GST,0,,,,330.0,330.0,3097.32,Closed
Invoice,2025-05-09T00:00:00,JTW101578,2025-05-16T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,330.0,Closed
Invoice,2025-05-09T00:00:00,JTW101578,2025-05-16T00:00:00,Minaret College,TaxInclusive,LAB1,2.0,100.0,GST,0,,,,200.0,200.0,330.0,Closed
Invoice,2025-05-09T00:00:00,JTW101579,2025-05-16T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1883.2,Closed
Invoice,2025-05-09T00:00:00,JTW101579,2025-05-16T00:00:00,Cardinia Shire Council,TaxInclusive,NE41R,6.0,47.5,GST,0,,,,285.0,285.0,1883.2,Closed
Invoice,2025-05-09T00:00:00,JTW101579,2025-05-16T00:00:00,Cardinia Shire Council,TaxInclusive,INSTALL,1.0,1200.0,GST,0,,,,1200.0,1200.0,1883.2,Closed
Invoice,2025-05-09T00:00:00,JTW101579,2025-05-16T00:00:00,Cardinia Shire Council,TaxInclusive,CSD-1200,1.0,39.0,GST,0,,,,39.0,39.0,1883.2,Closed
Invoice,2025-05-09T00:00:00,JTW101579,2025-05-16T00:00:00,Cardinia Shire Council,TaxInclusive,CSD-1218,1.0,88.0,GST,0,,,,88.0,88.0,1883.2,Closed
Invoice,2025-05-06T00:00:00,JTW101571,2025-05-13T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1017.78,Closed
Invoice,2025-05-06T00:00:00,JTW101571,2025-05-13T00:00:00,Minaret College,TaxInclusive,UM150ZRIMBB6,1.0,755.25,GST,0,,,,755.25,755.25,1017.78,Closed
Invoice,2025-05-06T00:00:00,JTW101571,2025-05-13T00:00:00,Minaret College,TaxInclusive,ESCINSTALL ,1.0,70.0,GST,0,,,,70.0,70.0,1017.78,Closed
Invoice,2025-05-06T00:00:00,JTW101572,2025-05-13T00:00:00,Heidelberg Primary School,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,167.2,Closed
Invoice,2025-05-06T00:00:00,JTW101572,2025-05-13T00:00:00,Heidelberg Primary School,TaxInclusive,neobatt change ,2.0,26.0,GST,0,,,,52.0,52.0,167.2,Closed
Invoice,2025-05-06T00:00:00,JTW101573,2025-05-13T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,129.25,Closed
Invoice,2025-05-06T00:00:00,JTW101573,2025-05-13T00:00:00,Mentone Grammar,TaxInclusive,AAA ,3.0,2.5,GST,0,,,,7.5,7.5,129.25,Closed
Invoice,2025-05-06T00:00:00,JTW101573,2025-05-13T00:00:00,Mentone Grammar,TaxInclusive,CR123A,1.0,10.0,GST,0,,,,10.0,10.0,129.25,Closed
Invoice,2025-05-06T00:00:00,JTW101574,2025-05-13T00:00:00,Excel Strata Managers Pty Ltd,TaxInclusive,IR-994622P,40.0,68.0,GST,0,,,,2720.0,2720.0,2992.0,Closed
Invoice,2025-05-07T00:00:00,JTW101575,2025-05-14T00:00:00,Eclat,TaxInclusive,PFD04KBKS5,2.0,109.0,GST,0,,,,218.0,218.0,249.65,Closed
Invoice,2025-05-07T00:00:00,JTW101575,2025-05-14T00:00:00,Eclat,TaxInclusive,POST,1.0,8.95,GST,0,,,,8.95,8.95,249.65,Closed
Invoice,2025-05-09T00:00:00,JTW101576,2025-05-16T00:00:00,Hilltonia Homestead Pty Ltd,TaxInclusive,SPACEOPT0018,1.0,565.25,GST,0,,,,565.25,565.25,621.78,Closed
Invoice,2025-05-09T00:00:00,JTW101577,2025-05-16T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,770.0,Closed
Invoice,2025-05-09T00:00:00,JTW101577,2025-05-16T00:00:00,Minaret College,TaxInclusive,LAB1,6.0,100.0,GST,0,,,,600.0,600.0,770.0,Closed
Invoice,2025-05-12T00:00:00,JTW101580,2025-05-19T00:00:00,VICSES Narre Warren Unit,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,2025-05-19T00:00:00,VICSES Narre Warren Unit,TaxInclusive,FSH-FES20M,1.0,286.0,GST,0,,,,286.0,286.0,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,2025-05-19T00:00:00,VICSES Narre Warren Unit,TaxInclusive,DKSB2212KIT6,1.0,378.0,GST,0,,,,378.0,378.0,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,2025-05-19T00:00:00,VICSES Narre Warren Unit,TaxInclusive,DL045,1.0,45.0,GST,0,,,,45.0,45.0,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,2025-05-19T00:00:00,VICSES Narre Warren Unit,TaxInclusive,BOSB260SSS,1.0,49.15,GST,0,,,,49.15,49.15,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,2025-05-19T00:00:00,VICSES Narre Warren Unit,TaxInclusive,INSTALL,1.0,1200.0,GST,0,,,,1200.0,1200.0,2511.47,Closed
Invoice,2025-05-12T00:00:00,JTW101580,2025-05-19T00:00:00,VICSES Narre Warren Unit,TaxInclusive,CARD - SWBLA5590QAKSC,1.0,225.0,GST,0,,,,225.0,225.0,2511.47,Closed
Invoice,2025-05-13T00:00:00,JTW101581,2025-05-20T00:00:00,Monterey Secondary College,TaxInclusive,CCVD4070050,1.0,375.0,GST,0,,,,375.0,375.0,412.5,Closed
Invoice,2025-05-13T00:00:00,JTW101582,2025-05-20T00:00:00,McClelland College,TaxInclusive,CCVD2070050,2.0,333.0,GST,0,,,,666.0,666.0,745.8,Closed
Invoice,2025-05-13T00:00:00,JTW101582,2025-05-20T00:00:00,McClelland College,TaxInclusive,POST,1.0,12.0,GST,0,,,,12.0,12.0,745.8,Closed
Invoice,2025-05-13T00:00:00,JTW101583,2025-05-20T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,385.0,Closed
Invoice,2025-05-13T00:00:00,JTW101583,2025-05-20T00:00:00,Minaret College,TaxInclusive,LAB1,2.5,100.0,GST,0,,,,250.0,250.0,385.0,Closed
Invoice,2025-05-14T00:00:00,JTW101584,2025-05-21T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,110.0,GST,0,,,,110.0,110.0,1152.23,Closed
Invoice,2025-05-14T00:00:00,JTW101584,2025-05-21T00:00:00,Minaret College,TaxInclusive,UM350ZRIMB38,1.0,888.23,GST,0,,,,888.23,888.23,1152.23,Closed
Invoice,2025-05-14T00:00:00,JTW101584,2025-05-21T00:00:00,Minaret College,TaxInclusive,MINI60MM,1.0,44.0,GST,0,,,,44.0,44.0,1152.23,Closed
Invoice,2025-05-14T00:00:00,JTW101584,2025-05-21T00:00:00,Minaret College,TaxInclusive,LAB1,1.0,110.0,GST,0,,,,110.0,110.0,1152.23,Closed
Invoice,2025-05-14T00:00:00,JTW101585,2025-05-21T00:00:00,Cardinia Shire Council,TaxInclusive,AFONS,1.0,253.0,GST,0,,,,253.0,253.0,385.0,Closed
Invoice,2025-05-14T00:00:00,JTW101585,2025-05-21T00:00:00,Cardinia Shire Council,TaxInclusive,AFLAB,1.0,132.0,GST,0,,,,132.0,132.0,385.0,Closed
Invoice,2025-05-15T00:00:00,JTW101586,2025-05-22T00:00:00,Melbcon Pty Ltd ,TaxInclusive,LB050A20,4.0,468.55,GST,0,,,,1874.2,1874.2,4494.23,Closed
Invoice,2025-05-15T00:00:00,JTW101586,2025-05-22T00:00:00,Melbcon Pty Ltd ,TaxInclusive,50510655,4.0,25.0,GST,0,,,,100.0,100.0,4494.23,Closed
Invoice,2025-05-15T00:00:00,JTW101586,2025-05-22T00:00:00,Melbcon Pty Ltd ,TaxInclusive,LAB1,3.0,100.0,GST,0,,,,300.0,300.0,4494.23,Closed
Invoice,2025-05-15T00:00:00,JTW101586,2025-05-22T00:00:00,Melbcon Pty Ltd ,TaxInclusive,AM650Z00IMBB6,1.0,1008.76,GST,0,,,,1008.76,1008.76,4494.23,Closed
Invoice,2025-05-15T00:00:00,JTW101586,2025-05-22T00:00:00,Melbcon Pty Ltd ,TaxInclusive,NMK1100N00CSBN,1.0,802.7,GST,0,,,,802.7,802.7,4494.23,Closed
Invoice,2025-05-15T00:00:00,JTW101587,2025-05-22T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,7353.93,Closed
Invoice,2025-05-15T00:00:00,JTW101587,2025-05-22T00:00:00,Cardinia Shire Council,TaxInclusive,EM750Z00IMB565,2.0,1016.47,GST,0,,,,2032.94,2032.94,7353.93,Closed
Invoice,2025-05-15T00:00:00,JTW101587,2025-05-22T00:00:00,Cardinia Shire Council,TaxInclusive,EM756Z00IMBB65,3.0,1069.15,GST,0,,,,3207.45,3207.45,7353.93,Closed
Invoice,2025-05-15T00:00:00,JTW101587,2025-05-22T00:00:00,Cardinia Shire Council,TaxInclusive,DKMS2602SSS,5.0,113.0,GST,0,,,,565.0,565.0,7353.93,Closed
Invoice,2025-05-15T00:00:00,JTW101587,2025-05-22T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,5.0,156.0,GST,0,,,,780.0,780.0,7353.93,Closed
Invoice,2025-05-15T00:00:00,JTW101588,2025-05-22T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,110.0,GST,0,,,,110.0,110.0,6554.2,Closed
Invoice,2025-05-15T00:00:00,JTW101588,2025-05-22T00:00:00,Minaret College,TaxInclusive,KAS60MM,28.0,76.15,GST,0,,,,2132.2,2132.2,6554.2,Closed
Invoice,2025-05-15T00:00:00,JTW101588,2025-05-22T00:00:00,Minaret College,TaxInclusive,INSTALL,28.0,130.0,GST,0,,,,3640.0,3640.0,6554.2,Closed
Invoice,2025-05-15T00:00:00,JTW101588,2025-05-22T00:00:00,Minaret College,TaxInclusive,09351145,28.0,24.0,GST,0,,,,672.0,672.0,6554.2,Closed
Invoice,2025-05-16T00:00:00,JTW101589,2025-05-23T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,ONS1,1.0,110.0,GST,0,,,,110.0,110.0,550.0,Closed
Invoice,2025-05-16T00:00:00,JTW101589,2025-05-23T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,LAB1,4.0,110.0,GST,0,,,,440.0,440.0,550.0,Closed
Invoice,2025-05-16T00:00:00,JTW101590,2025-05-23T00:00:00,Tract,TaxInclusive,CARD - SWBL83/45QAKSC,2.0,168.0,GST,0,,,,336.0,336.0,369.6,Closed
Invoice,2025-05-28T00:00:00,JTW101603,2025-06-04T00:00:00,Statewide Locksmiths,TaxInclusive,KAS60MM,10.0,41.95,GST,0,,,,356.58,356.58,392.24,Closed
Invoice,2025-05-28T00:00:00,JTW101608,2025-06-04T00:00:00,Killester College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,2025-06-04T00:00:00,Killester College,TaxInclusive,CARDGATEWAY3AUS,1.0,532.76,GST,0,,,,532.76,532.76,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,2025-06-04T00:00:00,Killester College,TaxInclusive,UM350ZRIMB38,4.0,807.48,GST,0,,,,3229.92,3229.92,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,2025-06-04T00:00:00,Killester College,TaxInclusive,RFNODE3,1.0,155.0,GST,0,,,,155.0,155.0,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,2025-06-04T00:00:00,Killester College,TaxInclusive,ESCINSTALL ,1.0,70.0,GST,0,,,,70.0,70.0,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,2025-06-04T00:00:00,Killester College,TaxInclusive,PSPACEOPT0033,4.0,166.95,GST,0,,,,667.8,667.8,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,2025-06-04T00:00:00,Killester College,TaxInclusive,AHGATE,1.0,140.0,GST,0,,,,140.0,140.0,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,2025-06-04T00:00:00,Killester College,TaxInclusive,AHNODE,1.0,70.0,GST,0,,,,70.0,70.0,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101609,2025-06-04T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1748.71,Closed
Invoice,2025-05-28T00:00:00,JTW101609,2025-06-04T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,EM750Z00IMBB65,1.0,1017.74,GST,0,,,,1017.74,1017.74,1748.71,Closed
Invoice,2025-05-28T00:00:00,JTW101609,2025-06-04T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,3582SC,1.0,172.0,GST,0,,,,172.0,172.0,1748.71,Closed
Invoice,2025-05-28T00:00:00,JTW101609,2025-06-04T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,INSTALL,1.0,300.0,GST,0,,,,300.0,300.0,1748.71,Closed
Invoice,2025-05-29T00:00:00,JTW101610,2025-06-05T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#30639,1.0,750.0,GST,0,,,,750.0,750.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101610,2025-06-05T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#30662,1.0,288.0,GST,0,,,,288.0,288.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101610,2025-06-05T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#30646,2.0,235.0,GST,0,,,,470.0,470.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101610,2025-06-05T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#30630,2.0,114.0,GST,0,,,,228.0,228.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101610,2025-06-05T00:00:00,Statewide Locksmiths,TaxInclusive,LAB1,2.5,100.0,GST,0,,,,250.0,250.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101610,2025-06-05T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#30664,1.0,85.0,GST,0,,,,85.0,85.0,2278.1,Closed
Invoice,2025-05-28T00:00:00,JTW101604,2025-06-04T00:00:00,Texco Contracting Pty Ltd ,TaxInclusive,CSD-PROKEY-RXWO,4.0,62.0,GST,0,,,,248.0,248.0,272.8,Closed
Invoice,2025-05-22T00:00:00,JTW101597,2025-05-29T00:00:00,Minaret College,TaxInclusive,DH-SD3E405DB-GNY-A-PV1,5.0,558.0,GST,0,,,,2790.0,2790.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,2025-05-29T00:00:00,Minaret College,TaxInclusive,INSTALL,1.0,4000.0,GST,0,,,,4000.0,4000.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,2025-05-29T00:00:00,Minaret College,TaxInclusive,FITTINGS,1.0,450.0,GST,0,,,,450.0,450.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,2025-05-29T00:00:00,Minaret College,TaxInclusive,4GROUT,2.0,189.0,GST,0,,,,378.0,378.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,2025-05-29T00:00:00,Minaret College,TaxInclusive,WI-CPE513P-KIT V3,2.0,235.0,GST,0,,,,470.0,470.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,2025-05-29T00:00:00,Minaret College,TaxInclusive,BOX190-240-90,2.0,40.0,GST,0,,,,80.0,80.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,2025-05-29T00:00:00,Minaret College,TaxInclusive,MISC,4.0,95.0,GST,0,,,,380.0,380.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,2025-05-29T00:00:00,Minaret College,TaxInclusive,DH-LR1002-1ET/1EC,1.0,115.0,GST,0,,,,115.0,115.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101598,2025-05-29T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,3312.1,Closed
Invoice,2025-05-22T00:00:00,JTW101598,2025-05-29T00:00:00,Minaret College,TaxInclusive,WI-CPE513P-KIT V3,1.0,235.0,GST,0,,,,235.0,235.0,3312.1,Closed
Invoice,2025-05-22T00:00:00,JTW101598,2025-05-29T00:00:00,Minaret College,TaxInclusive,DHI-KTP01-BLK,1.0,580.0,GST,0,,,,580.0,580.0,3312.1,Closed
Invoice,2025-05-22T00:00:00,JTW101598,2025-05-29T00:00:00,Minaret College,TaxInclusive,BOX108-108-76,1.0,95.0,GST,0,,,,95.0,95.0,3312.1,Closed
Invoice,2025-05-22T00:00:00,JTW101598,2025-05-29T00:00:00,Minaret College,TaxInclusive,INSTALL,1.0,2000.0,GST,0,,,,2000.0,2000.0,3312.1,Closed
Invoice,2025-05-22T00:00:00,JTW101598,2025-05-29T00:00:00,Minaret College,TaxInclusive,MISC,1.0,1.0,GST,0,,,,1.0,1.0,3312.1,Closed
Invoice,2025-05-26T00:00:00,JTW101599,2025-06-02T00:00:00,Reading Electrical,TaxInclusive,6MP AcuSense 8CH IP-KIT-2,1.0,1241.43,GST,0,,,,1241.43,1241.43,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,2025-06-02T00:00:00,Reading Electrical,TaxInclusive,DS-KH6350-WTE1W,2.0,251.43,GST,0,,,,502.86,502.86,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,2025-06-02T00:00:00,Reading Electrical,TaxInclusive,DS-KV6113-WPE1,1.0,215.0,GST,0,,,,215.0,215.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,2025-06-02T00:00:00,Reading Electrical,TaxInclusive,DS-KV8113-WME1-SM,1.0,315.71,GST,0,,,,315.71,315.71,6571.4,Closed
