Type,Invoice Date,Invoice No,Due Date,Customer,Source Code,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Total Invoice Amount,Status
Invoice,2025-05-21T00:00:00,JTW101596,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,62.5,GST,0,,,,62.5,3011.25,Closed
Invoice,2025-05-21T00:00:00,JTW101596,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,175.0,GST,0,,,,175.0,3011.25,Closed
Invoice,2025-05-21T00:00:00,JTW101596,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,302.5,GST,0,,,,302.5,3011.25,Closed
Invoice,2025-05-21T00:00:00,JTW101596,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,250.0,GST,0,,,,250.0,3011.25,Closed
Invoice,2025-05-21T00:00:00,JTW101596,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,247.5,GST,0,,,,247.5,3011.25,Closed
Invoice,2025-05-21T00:00:00,JTW101596,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,1017.5,GST,0,,,,1017.5,3011.25,Closed
Invoice,2025-05-21T00:00:00,JTW101648,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,200.0,Closed
Invoice,2025-05-21T00:00:00,JTW101648,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,200.0,Closed
Invoice,2025-05-22T00:00:00,JTW101597,,Minaret College,,TaxInclusive,,5.0,558.0,GST,0,,,,2790.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,,Minaret College,,TaxInclusive,INSTALLATION ,1.0,4000.0,GST,0,,,,4000.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,,Minaret College,,TaxInclusive,CONNECTORS/CABLE/CONDUIT,1.0,450.0,GST,0,,,,450.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,,Minaret College,,TaxInclusive,4G ROUTER WITH WIFI AND 4 PORT,2.0,189.0,GST,0,,,,378.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,,Minaret College,,TaxInclusive,,2.0,235.0,GST,0,,,,470.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,,Minaret College,,TaxInclusive,"Plastic Enclosure, Grey, 190(L",2.0,40.0,GST,0,,,,80.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,,Minaret College,,TaxInclusive,DESCRIPTION,4.0,95.0,GST,0,,,,380.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101597,,Minaret College,,TaxInclusive,,1.0,115.0,GST,0,,,,115.0,9529.3,Closed
Invoice,2025-05-22T00:00:00,JTW101598,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,3312.1,Closed
Invoice,2025-05-22T00:00:00,JTW101598,,Minaret College,,TaxInclusive,,1.0,235.0,GST,0,,,,235.0,3312.1,Closed
Invoice,2025-05-22T00:00:00,JTW101598,,Minaret College,,TaxInclusive,,1.0,580.0,GST,0,,,,580.0,3312.1,Closed
Invoice,2025-05-22T00:00:00,JTW101598,,Minaret College,,TaxInclusive," Plastic Enclosure,",1.0,95.0,GST,0,,,,95.0,3312.1,Closed
Invoice,2025-05-22T00:00:00,JTW101598,,Minaret College,,TaxInclusive,INSTALLATION ,1.0,2000.0,GST,0,,,,2000.0,3312.1,Closed
Invoice,2025-05-22T00:00:00,JTW101598,,Minaret College,,TaxInclusive,DESCRIPTION,1.0,1.0,GST,0,,,,1.0,3312.1,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,6MP AcuSense 8CH IP Turret-KIT,1.0,1241.43,GST,0,,,,1241.43,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,,2.0,251.43,GST,0,,,,502.86,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,,1.0,215.0,GST,0,,,,215.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,DS-KV8113-WME1-SM HIKVISION 2n,1.0,315.71,GST,0,,,,315.71,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,,1.0,299.0,GST,0,,,,299.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,,1.0,1010.0,GST,0,,,,1010.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,,2.0,125.0,GST,0,,,,250.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,,1.0,590.0,GST,0,,,,590.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,FSH E/STRIKE FES15 12/24v PTL/,1.0,220.0,GST,0,,,,220.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,,1.0,197.0,GST,0,,,,197.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,BDS LOCK BOX - LW 001 with 30M,1.0,35.0,GST,0,,,,35.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,"Exit button, Heavy Duty Mushro",1.0,59.0,GST,0,,,,59.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,INSTALLATION ,1.0,800.0,GST,0,,,,800.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101599,,Reading Electrical,,TaxInclusive,,1.0,239.0,GST,0,,,,239.0,6571.4,Closed
Invoice,2025-05-26T00:00:00,JTW101600,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,264.0,Closed
Invoice,2025-05-26T00:00:00,JTW101600,,Minaret College,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,264.0,Closed
Invoice,2025-05-26T00:00:00,JTW101600,,Minaret College,,TaxInclusive, D/LATCH 530-12 SC 60MM B/SET,1.0,40.0,GST,0,,,,40.0,264.0,Closed
Invoice,2025-05-26T00:00:00,JTW101601,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,676.5,Closed
Invoice,2025-05-26T00:00:00,JTW101601,,Minaret College,,TaxInclusive,1 HOURS LABOUR,3.5,100.0,GST,0,,,,350.0,676.5,Closed
Invoice,2025-05-26T00:00:00,JTW101601,,Minaret College,,TaxInclusive,SALTO WIRELESS RF NODE suit BL,1.0,165.0,GST,0,,,,165.0,676.5,Closed
Invoice,2025-05-27T00:00:00,JTW101602,,Blackburn English Language School,,TaxInclusive,,2.0,114.0,GST,0,,,,228.0,264.0,Closed
Invoice,2025-05-27T00:00:00,JTW101602,,Blackburn English Language School,,TaxInclusive,POSTAGE,1.0,12.0,GST,0,,,,12.0,264.0,Closed
Invoice,2025-05-28T00:00:00,JTW101603,,Statewide Locksmiths,,TaxInclusive,,10.0,41.95,GST,0,,,,356.58,392.24,Closed
Invoice,2025-05-28T00:00:00,JTW101604,,Texco Contracting Pty Ltd ,,TaxInclusive,"CSD ProKey Wiegand Receiver, 4",4.0,62.0,GST,0,,,,248.0,272.8,Closed
Invoice,2025-05-28T00:00:00,JTW101605,,Cardinia Shire Council,,TaxInclusive,,1.0,34.96,GST,0,,,,34.96,36.61,Closed
Invoice,2025-05-28T00:00:00,JTW101605,,Cardinia Shire Council,,TaxInclusive,,1.0,1.65,GST,0,,,,1.65,36.61,Closed
Invoice,2025-05-28T00:00:00,JTW101606,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,110.0,GST,0,,,,110.0,220.0,Closed
Invoice,2025-05-28T00:00:00,JTW101606,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,110.0,GST,0,,,,110.0,220.0,Closed
Invoice,2025-05-28T00:00:00,JTW101607,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,4673.01,Closed
Invoice,2025-05-28T00:00:00,JTW101607,,Minaret College,,TaxInclusive, D/LATCH 530-12 SC 60MM B/SET,1.0,70.0,GST,0,,,,70.0,4673.01,Closed
Invoice,2025-05-28T00:00:00,JTW101607,,Minaret College,,TaxInclusive,SALTO ESCUTCHEON INSTALL,3.0,80.0,GST,0,,,,240.0,4673.01,Closed
Invoice,2025-05-28T00:00:00,JTW101607,,Minaret College,,TaxInclusive,,1.0,1017.74,GST,0,,,,1017.74,4673.01,Closed
Invoice,2025-05-28T00:00:00,JTW101607,,Minaret College,,TaxInclusive,,2.0,1114.8,GST,0,,,,2229.6,4673.01,Closed
Invoice,2025-05-28T00:00:00,JTW101607,,Minaret College,,TaxInclusive,Bluenet option per door ,3.0,196.95,GST,0,,,,590.85,4673.01,Closed
Invoice,2025-05-28T00:00:00,JTW101608,,Killester College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,,Killester College,,TaxInclusive,BLUENET GATEWAY ,1.0,532.76,GST,0,,,,532.76,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,,Killester College,,TaxInclusive,,4.0,807.48,GST,0,,,,3229.92,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,,Killester College,,TaxInclusive,SALTO WIRELESS RF NODE suit BL,1.0,155.0,GST,0,,,,155.0,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,,Killester College,,TaxInclusive,SALTO ESCUTCHEON INSTALL,1.0,70.0,GST,0,,,,70.0,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,,Killester College,,TaxInclusive,Bluenet option per door ,4.0,166.95,GST,0,,,,667.8,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,,Killester College,,TaxInclusive,GATEWAY INSTALL ,1.0,140.0,GST,0,,,,140.0,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101608,,Killester College,,TaxInclusive,NODE INSTALL ,1.0,70.0,GST,0,,,,70.0,5462.03,Closed
Invoice,2025-05-28T00:00:00,JTW101609,,CHRIST CHURCH GRAMMAR SCHOOL,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1748.71,Closed
Invoice,2025-05-28T00:00:00,JTW101609,,CHRIST CHURCH GRAMMAR SCHOOL,,TaxInclusive,,1.0,1017.74,GST,0,,,,1017.74,1748.71,Closed
Invoice,2025-05-28T00:00:00,JTW101609,,CHRIST CHURCH GRAMMAR SCHOOL,,TaxInclusive,LOCKWOOD PRIMARY LOCK 3582 SC ,1.0,172.0,GST,0,,,,172.0,1748.71,Closed
Invoice,2025-05-28T00:00:00,JTW101609,,CHRIST CHURCH GRAMMAR SCHOOL,,TaxInclusive,INSTALLATION ,1.0,300.0,GST,0,,,,300.0,1748.71,Closed
Invoice,2025-05-29T00:00:00,JTW101610,,Statewide Locksmiths,,TaxInclusive,,1.0,750.0,GST,0,,,,750.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101610,,Statewide Locksmiths,,TaxInclusive,,1.0,288.0,GST,0,,,,288.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101610,,Statewide Locksmiths,,TaxInclusive,,2.0,235.0,GST,0,,,,470.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101610,,Statewide Locksmiths,,TaxInclusive,,2.0,114.0,GST,0,,,,228.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101610,,Statewide Locksmiths,,TaxInclusive,1 HOURS LABOUR,2.5,100.0,GST,0,,,,250.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101610,,Statewide Locksmiths,,TaxInclusive,,1.0,85.0,GST,0,,,,85.0,2278.1,Closed
Invoice,2025-05-29T00:00:00,JTW101611,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,3526.03,Closed
Invoice,2025-05-29T00:00:00,JTW101611,,Cardinia Shire Council,,TaxInclusive,,2.0,1017.74,GST,0,,,,2035.48,3526.03,Closed
Invoice,2025-05-29T00:00:00,JTW101611,,Cardinia Shire Council,,TaxInclusive,DKSB2312SSS,2.0,235.0,GST,0,,,,470.0,3526.03,Closed
Invoice,2025-05-29T00:00:00,JTW101611,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,6.0,100.0,GST,0,,,,600.0,3526.03,Closed
Invoice,2025-05-29T00:00:00,JTW101612,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-29T00:00:00,JTW101612,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-29T00:00:00,JTW101613,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-29T00:00:00,JTW101613,,Minaret College,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-29T00:00:00,JTW101614,,Hilltonia Homestead Pty Ltd,,TaxInclusive,1 HOURS LABOUR,2.5,100.0,GST,0,,,,250.0,1497.78,Closed
Invoice,2025-05-29T00:00:00,JTW101614,,Hilltonia Homestead Pty Ltd,,TaxInclusive,,1.0,1111.62,GST,0,,,,1111.62,1497.78,Closed
Invoice,2025-05-29T00:00:00,JTW101615,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,866.8,Closed
Invoice,2025-05-29T00:00:00,JTW101615,,Cardinia Shire Council,,TaxInclusive,,1.0,120.0,GST,0,,,,120.0,866.8,Closed
Invoice,2025-05-29T00:00:00,JTW101615,,Cardinia Shire Council,,TaxInclusive,CARD - SWBL83/45QAKSC PADLOCK ,1.0,168.0,GST,0,,,,168.0,866.8,Closed
Invoice,2025-05-29T00:00:00,JTW101615,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,4.0,100.0,GST,0,,,,400.0,866.8,Closed
Invoice,2025-05-29T00:00:00,JTW101616,,Aquinas College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1596.91,Closed
Invoice,2025-05-29T00:00:00,JTW101616,,Aquinas College,,TaxInclusive,,1.0,1017.74,GST,0,,,,1017.74,1596.91,Closed
Invoice,2025-05-29T00:00:00,JTW101616,,Aquinas College,,TaxInclusive,,1.0,108.0,GST,0,,,,108.0,1596.91,Closed
Invoice,2025-05-29T00:00:00,JTW101616,,Aquinas College,,TaxInclusive,4 x LR1 BATTERIES INSTALLED,1.0,26.0,GST,0,,,,26.0,1596.91,Closed
Invoice,2025-05-29T00:00:00,JTW101616,,Aquinas College,,TaxInclusive,1 HOURS LABOUR,2.0,100.0,GST,0,,,,200.0,1596.91,Closed
Invoice,2025-05-30T00:00:00,JTW101617,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,382.8,Closed
Invoice,2025-05-30T00:00:00,JTW101617,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,2.0,100.0,GST,0,,,,200.0,382.8,Closed
Invoice,2025-05-30T00:00:00,JTW101617,,Cardinia Shire Council,,TaxInclusive,"Tactical Relay Board, 12VDC, S",1.0,48.0,GST,0,,,,48.0,382.8,Closed
Invoice,2025-05-30T00:00:00,JTW101618,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,330.0,Closed
Invoice,2025-05-30T00:00:00,JTW101618,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,2.0,100.0,GST,0,,,,200.0,330.0,Closed
Invoice,2025-05-30T00:00:00,JTW101619,,Mentone Grammar,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,261.25,Closed
Invoice,2025-05-30T00:00:00,JTW101619,,Mentone Grammar,,TaxInclusive,ENERGIZER BATTERY PHOTO PK1 3V,5.0,7.5,GST,0,,,,37.5,261.25,Closed
Invoice,2025-05-30T00:00:00,JTW101619,,Mentone Grammar,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,261.25,Closed
Invoice,2025-05-30T00:00:00,JTW101620,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-05-30T00:00:00,JTW101620,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
